season,gw,fpl_element,local_understat_id,local_understat_fixture,fpl_name,understat_name,position,fpl_team,understat_team,opponent_fpl_team_number,fpl_kickoff_time,understat_date,value,points,minutes,goals_scored,xG,goals_conceded,assists,xA,yellow_cards,red_cards,clean_sheets,key_passes,own_goals,penalties_missed,penalties_saved,saves,bonus,team_a_score,team_h_score,was_home,expected_assists,expected_goals
2024-25,19,386,112156.0,3985.0,Jadon Sancho,Jadon Sancho,3,4,Chelsea,34,2024-12-30T19:45:00Z,2024-12-30,62,1,25,0,0.06,0,0,0.08,0,0,0,1.0,0,0,0,0,0,0,2,False,0.07,0.02
2024-25,20,386,112387.0,3993.0,Jadon Sancho,Jadon Sancho,3,4,Chelsea,5,2025-01-04T15:00:00Z,2025-01-04,62,6,85,0,0.03,1,1,0.59,0,0,0,2.0,0,0,0,0,1,1,1,False,0.1,0.03
2024-25,21,386,112784.0,4007.0,Jadon Sancho,Jadon Sancho,3,4,Chelsea,2,2025-01-14T19:30:00Z,2025-01-14,62,2,90,0,0.16,2,0,0.14,0,0,0,2.0,0,0,0,0,0,2,2,True,0.05,0.09
2024-25,22,386,112937.0,4012.0,Jadon Sancho,Jadon Sancho,3,4,Chelsea,26,2025-01-20T20:00:00Z,2025-01-20,62,1,28,0,0.0,0,0,0.14,0,0,0,1.0,0,0,0,0,0,1,3,True,0.08,0.0
2024-25,6,324,108261.0,3857.0,Curtis Jones,Curtis Jones,3,9,Liverpool,26,2024-09-28T16:30:00Z,2024-09-28,53,1,17,0,0.08,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,False,0.01,0.09
2024-25,7,324,108381.0,3861.0,Curtis Jones,Curtis Jones,3,9,Liverpool,5,2024-10-05T11:30:00Z,2024-10-05,53,3,88,0,0.02,0,0,0.1,0,0,1,2.0,0,0,0,0,0,1,0,False,0.03,0.03
2024-25,8,324,108883.0,3878.0,Curtis Jones,Curtis Jones,3,9,Liverpool,4,2024-10-20T15:30:00Z,2024-10-20,53,13,80,1,1.13,1,1,0.06,0,0,0,2.0,0,0,0,0,3,1,2,True,0.01,0.8
2024-25,9,324,109265.0,3890.0,Curtis Jones,Curtis Jones,3,9,Liverpool,1,2024-10-27T16:30:00Z,2024-10-27,53,2,90,0,0.07,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.01,0.07
2024-25,10,324,109405.0,3895.0,Curtis Jones,Curtis Jones,3,9,Liverpool,21,2024-11-02T15:00:00Z,2024-11-02,53,4,24,0,0.12,0,1,0.07,0,0,0,1.0,0,0,0,0,0,1,2,True,0.0,0.16
2024-25,11,324,109730.0,3906.0,Curtis Jones,Curtis Jones,3,9,Liverpool,27,2024-11-09T20:00:00Z,2024-11-09,53,3,64,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,2,True,0.01,0.0
2024-25,12,324,110165.0,3920.0,Curtis Jones,Curtis Jones,3,9,Liverpool,13,2024-11-24T14:00:00Z,2024-11-24,53,2,61,0,0.04,2,0,0.0,0,0,0,0.0,0,0,0,0,0,3,2,False,0.04,0.04
2024-25,13,324,110310.0,3925.0,Curtis Jones,Curtis Jones,3,9,Liverpool,10,2024-12-01T16:00:00Z,2024-12-01,53,1,6,0,0.07,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,True,0.01,0.06
2024-25,14,324,110754.0,3939.0,Curtis Jones,Curtis Jones,3,9,Liverpool,23,2024-12-04T19:30:00Z,2024-12-04,53,7,90,1,0.51,3,0,0.09,0,0,0,1.0,0,0,0,0,0,3,3,False,0.06,0.53
2024-25,16,324,111071.0,3950.0,Curtis Jones,Curtis Jones,3,9,Liverpool,25,2024-12-14T15:00:00Z,2024-12-14,53,1,69,0,0.07,1,0,0.0,1,0,0,0.0,0,0,0,0,0,2,2,True,0.02,0.04
2024-25,17,324,111571.0,3966.0,Curtis Jones,Curtis Jones,3,9,Liverpool,17,2024-12-22T16:30:00Z,2024-12-22,53,1,22,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,6,3,False,0.0,0.0
2024-25,18,324,111790.0,3974.0,Curtis Jones,Curtis Jones,3,9,Liverpool,8,2024-12-26T20:00:00Z,2024-12-26,53,8,77,1,0.68,1,0,0.08,0,0,0,1.0,0,0,0,0,1,1,3,True,0.1,0.76
2024-25,19,324,112269.0,3989.0,Curtis Jones,Curtis Jones,3,9,Liverpool,20,2024-12-29T17:15:00Z,2024-12-29,53,6,73,0,0.17,0,1,0.18,0,0,1,2.0,0,0,0,0,0,5,0,False,0.05,0.23
2024-25,20,324,112430.0,3995.0,Curtis Jones,Curtis Jones,3,9,Liverpool,11,2025-01-05T16:30:00Z,2025-01-05,53,2,60,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.02,0.0
2024-25,21,324,112744.0,4005.0,Curtis Jones,Curtis Jones,3,9,Liverpool,32,2025-01-14T20:00:00Z,2025-01-14,53,1,15,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.04,0.0
2024-25,22,324,112920.0,4011.0,Curtis Jones,Curtis Jones,3,9,Liverpool,31,2025-01-18T15:00:00Z,2025-01-18,53,1,10,0,0.0,0,0,0.02,0,0,0,1.0,0,0,0,0,0,2,0,False,0.03,0.0
2024-25,6,11,108138.0,3853.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,6,2024-09-28T14:00:00Z,2024-09-28,59,2,72,0,0.11,2,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.01,0.09
2024-25,7,11,108367.0,3861.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,9,2024-10-05T11:30:00Z,2024-10-05,59,1,90,0,0.06,1,0,0.0,1,0,0,0.0,0,0,0,0,0,1,0,True,0.01,0.07
2024-25,8,11,108841.0,3876.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,32,2024-10-21T19:00:00Z,2024-10-21,59,2,65,0,0.21,1,0,0.21,0,0,0,4.0,0,0,0,0,0,0,1,False,0.06,0.25
2024-25,9,11,109196.0,3888.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,17,2024-10-27T14:00:00Z,2024-10-27,59,1,23,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.01,0.0
2024-25,10,11,109567.0,3900.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,26,2024-11-02T17:30:00Z,2024-11-02,59,2,83,0,0.1,2,0,0.16,0,0,0,2.0,0,0,0,0,0,2,2,False,0.06,0.12
2024-25,11,11,,,Eddie Nketiah,Eddie Nketiah,4,5,,25,2024-11-09T15:00:00Z,,59,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.0,0.0
2024-25,12,11,,,Eddie Nketiah,Eddie Nketiah,4,5,,27,2024-11-23T15:00:00Z,,59,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,13,11,110280.0,3924.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,23,2024-11-30T15:00:00Z,2024-11-30,59,1,13,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,14,11,110665.0,3936.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,34,2024-12-03T19:30:00Z,2024-12-03,59,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,15,11,110956.0,3946.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,10,2024-12-07T15:00:00Z,2024-12-07,59,0,13,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,16,11,111212.0,3954.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,21,2024-12-15T14:00:00Z,2024-12-15,59,4,30,0,0.42,1,1,0.66,0,0,0,3.0,0,0,0,0,0,3,1,False,0.07,0.47
2024-25,17,11,111462.0,3963.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,1,2024-12-21T17:30:00Z,2024-12-21,59,1,29,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,5,1,True,0.0,0.0
2024-25,18,11,,,Eddie Nketiah,Eddie Nketiah,4,5,,2,2024-12-26T15:00:00Z,,59,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,False,0.0,0.0
2024-25,19,11,112047.0,3982.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,13,2024-12-29T15:00:00Z,2024-12-29,59,0,1,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,20,11,112377.0,3993.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,4,2025-01-04T15:00:00Z,2025-01-04,59,1,3,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,21,11,112713.0,4004.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,8,2025-01-15T19:30:00Z,2025-01-15,59,1,11,0,0.06,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.07
2024-25,22,11,113164.0,4019.0,Eddie Nketiah,Eddie Nketiah,4,5,Crystal Palace,20,2025-01-18T15:00:00Z,2025-01-18,59,4,12,0,0.41,0,1,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.12
2024-25,6,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,11,2024-09-29T15:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,0,False,0.0,0.0
2024-25,7,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,21,2024-10-06T15:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,3,False,0.0,0.0
2024-25,8,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,20,2024-10-19T11:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,True,0.0,0.0
2024-25,9,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,5,2024-10-27T14:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.0,0.0
2024-25,10,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,27,2024-11-03T14:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,True,0.0,0.0
2024-25,11,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,34,2024-11-10T14:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,12,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,10,2024-11-23T17:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4,0,False,0.0,0.0
2024-25,13,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,25,2024-12-01T13:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,14,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,2,2024-12-05T20:15:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.0,0.0
2024-25,15,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,4,2024-12-08T16:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4,3,True,0.0,0.0
2024-25,16,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,13,2024-12-15T19:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5,0,False,0.0,0.0
2024-25,17,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,9,2024-12-22T16:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,6,3,True,0.0,0.0
2024-25,18,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,32,2024-12-26T15:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.0,0.0
2024-25,19,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,26,2024-12-29T15:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,23,2025-01-04T12:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,21,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,1,2025-01-15T20:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,22,490,,,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,3,17,,6,2025-01-19T14:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,3,False,0.0,0.0
2024-25,6,424,108094.0,3852.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,25,2024-09-28T14:00:00Z,2024-09-28,57,1,45,0,0.12,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,True,0.01,0.16
2024-25,7,424,,,Taiwo Awoniyi,Taiwo Awoniyi,4,32,,4,2024-10-06T13:00:00Z,,57,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.0,0.0
2024-25,8,424,108826.0,3876.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,5,2024-10-21T19:00:00Z,2024-10-21,57,1,6,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.02,0.0
2024-25,9,424,108993.0,3881.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,8,2024-10-25T19:00:00Z,2024-10-25,57,1,9,0,0.25,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.01,0.06
2024-25,10,424,109464.0,3897.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,20,2024-11-02T15:00:00Z,2024-11-02,56,1,11,0,0.09,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,True,0.0,0.1
2024-25,11,424,109643.0,3903.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,23,2024-11-10T14:00:00Z,2024-11-10,56,1,2,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,True,0.0,0.0
2024-25,12,424,109958.0,3913.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,1,2024-11-23T15:00:00Z,2024-11-23,56,2,62,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,13,424,,,Taiwo Awoniyi,Taiwo Awoniyi,4,32,,34,2024-11-30T15:00:00Z,,56,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,14,424,110727.0,3938.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,10,2024-12-04T19:30:00Z,2024-12-04,56,1,28,0,0.0,0,0,0.06,0,0,0,1.0,0,0,0,0,0,0,3,False,0.02,0.0
2024-25,15,424,110879.0,3943.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,11,2024-12-07T17:30:00Z,2024-12-07,56,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,2,False,0.0,0.0
2024-25,16,424,,,Taiwo Awoniyi,Taiwo Awoniyi,4,32,,27,2024-12-14T17:30:00Z,,55,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,17,424,111508.0,3964.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,31,2024-12-21T15:00:00Z,2024-12-21,55,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.0
2024-25,18,424,111884.0,3977.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,17,2024-12-26T15:00:00Z,2024-12-26,55,1,3,0,0.08,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.03
2024-25,19,424,112090.0,3983.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,6,2024-12-29T15:00:00Z,2024-12-29,55,1,14,0,0.27,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.15
2024-25,20,424,112566.0,3999.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,26,2025-01-06T20:00:00Z,2025-01-06,55,5,2,1,1.18,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,0,False,0.0,1.06
2024-25,21,424,112727.0,4005.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,9,2025-01-14T20:00:00Z,2025-01-14,55,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,22,424,113114.0,4018.0,Taiwo Awoniyi,Taiwo Awoniyi,4,32,Nottingham Forest,13,2025-01-19T14:00:00Z,2025-01-19,55,1,7,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,3,True,0.0,0.0
2024-25,6,233,108285.0,3858.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,34,2024-09-29T13:00:00Z,2024-09-29,52,2,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.02,0.0
2024-25,7,233,,,Amadou Onana,Amadou Onana,3,27,,11,2024-10-06T13:00:00Z,,52,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,233,108714.0,3872.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,25,2024-10-19T14:00:00Z,2024-10-19,51,2,74,0,0.0,1,0,0.06,0,0,0,1.0,0,0,0,0,0,3,1,False,0.03,0.0
2024-25,9,233,109033.0,3883.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,2,2024-10-26T14:00:00Z,2024-10-26,51,0,45,0,0.44,0,0,0.0,1,0,0,0.0,0,0,0,0,0,1,1,True,0.02,0.21
2024-25,10,233,109534.0,3899.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,17,2024-11-03T14:00:00Z,2024-11-03,50,2,90,0,0.06,4,0,0.01,0,0,0,1.0,0,0,0,0,0,1,4,False,0.01,0.11
2024-25,11,233,109743.0,3906.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,9,2024-11-09T20:00:00Z,2024-11-09,50,2,73,0,0.13,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.15
2024-25,12,233,,,Amadou Onana,Amadou Onana,3,27,,5,2024-11-23T15:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,233,,,Amadou Onana,Amadou Onana,3,27,,4,2024-12-01T13:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,233,,,Amadou Onana,Amadou Onana,3,27,,31,2024-12-04T20:15:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,233,,,Amadou Onana,Amadou Onana,3,27,,13,2024-12-07T15:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,233,111360.0,3959.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,32,2024-12-14T17:30:00Z,2024-12-14,49,1,16,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,233,111369.0,3960.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,10,2024-12-21T12:30:00Z,2024-12-21,49,2,90,0,0.42,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.01,0.22
2024-25,18,233,111862.0,3976.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,23,2024-12-26T15:00:00Z,2024-12-26,49,2,90,0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.01,0.0
2024-25,19,233,111982.0,3980.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,21,2024-12-30T19:45:00Z,2024-12-30,49,1,7,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,233,,,Amadou Onana,Amadou Onana,3,27,,8,2025-01-04T15:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,233,112646.0,4002.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,6,2025-01-15T19:30:00Z,2025-01-15,49,2,90,0,0.04,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1,0,False,0.02,0.05
2024-25,22,233,112884.0,4010.0,Amadou Onana,Amadou Onana,3,27,Aston Villa,1,2025-01-18T17:30:00Z,2025-01-18,48,1,36,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,272,108276.0,3858.0,George Hirst,George Hirst,4,34,Ipswich,27,2024-09-29T13:00:00Z,2024-09-29,54,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,7,272,108481.0,3864.0,George Hirst,George Hirst,4,34,Ipswich,20,2024-10-05T14:00:00Z,2024-10-05,54,1,7,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,8,272,108739.0,3873.0,George Hirst,George Hirst,4,34,Ipswich,6,2024-10-19T14:15:00Z,2024-10-19,54,1,11,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.0,0.0
2024-25,9,272,109083.0,3884.0,George Hirst,George Hirst,4,34,Ipswich,31,2024-10-26T14:00:00Z,2024-10-26,54,11,72,1,0.34,3,1,0.32,0,0,0,2.0,0,0,0,0,2,3,4,False,0.07,0.27
2024-25,10,272,109374.0,3894.0,George Hirst,George Hirst,4,34,Ipswich,8,2024-11-02T15:00:00Z,2024-11-02,54,0,15,0,0.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,11,272,109808.0,3908.0,George Hirst,George Hirst,4,34,Ipswich,17,2024-11-10T14:00:00Z,2024-11-10,54,1,20,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,False,0.02,0.0
2024-25,12,272,,,George Hirst,George Hirst,4,34,,11,2024-11-24T16:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,13,272,,,George Hirst,George Hirst,4,34,,32,2024-11-30T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.0,0.0
2024-25,14,272,,,George Hirst,George Hirst,4,34,,5,2024-12-03T19:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,True,0.0,0.0
2024-25,15,272,,,George Hirst,George Hirst,4,34,,2,2024-12-08T14:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,16,272,,,George Hirst,George Hirst,4,34,,26,2024-12-14T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,False,0.0,0.0
2024-25,17,272,,,George Hirst,George Hirst,4,34,,23,2024-12-21T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4,0,True,0.0,0.0
2024-25,18,272,,,George Hirst,George Hirst,4,34,,1,2024-12-27T20:15:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.0,0.0
2024-25,19,272,,,George Hirst,George Hirst,4,34,,4,2024-12-30T19:45:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,True,0.0,0.0
2024-25,20,272,,,George Hirst,George Hirst,4,34,,25,2025-01-05T14:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,21,272,112666.0,4003.0,George Hirst,George Hirst,4,34,Ipswich,21,2025-01-16T19:30:00Z,2025-01-16,54,1,6,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.0,0.0
2024-25,22,272,112994.0,4014.0,George Hirst,George Hirst,4,34,Ipswich,10,2025-01-19T16:30:00Z,2025-01-19,54,1,17,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,6,0,True,0.0,0.0
2024-25,6,383,108295.0,3859.0,André Onana,André Onana,1,11,Manchester United,17,2024-09-29T15:30:00Z,2024-09-29,50,3,90,0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,7,0,3,0,True,0.0,0.0
2024-25,7,383,108617.0,3869.0,André Onana,André Onana,1,11,Manchester United,27,2024-10-06T13:00:00Z,2024-10-06,50,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,False,0.0,0.0
2024-25,8,383,108753.0,3874.0,André Onana,André Onana,1,11,Manchester United,31,2024-10-19T14:00:00Z,2024-10-19,50,2,90,0,0.0,1,0,0.31,0,0,0,1.0,0,0,0,1,0,1,2,True,0.19,0.0
2024-25,9,383,109228.0,3889.0,André Onana,André Onana,1,11,Manchester United,20,2024-10-27T14:00:00Z,2024-10-27,50,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,1,0,1,2,False,0.0,0.0
2024-25,10,383,109424.0,3896.0,André Onana,André Onana,1,11,Manchester United,4,2024-11-03T16:30:00Z,2024-11-03,50,2,90,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,2,0,1,1,True,0.0,0.0
2024-25,11,383,109753.0,3907.0,André Onana,André Onana,1,11,Manchester United,8,2024-11-10T14:00:00Z,2024-11-10,51,9,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,5,2,0,3,True,0.0,0.0
2024-25,12,383,110068.0,3917.0,André Onana,André Onana,1,11,Manchester United,34,2024-11-24T16:30:00Z,2024-11-24,51,3,90,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,5,0,1,1,False,0.0,0.0
2024-25,13,383,110326.0,3926.0,André Onana,André Onana,1,11,Manchester United,6,2024-12-01T13:30:00Z,2024-12-01,51,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,2,0,0,4,True,0.0,0.0
2024-25,14,383,110528.0,3932.0,André Onana,André Onana,1,11,Manchester United,1,2024-12-04T20:15:00Z,2024-12-04,52,2,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,4,0,0,2,False,0.0,0.0
